tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes
tt0094590,Depeche Mode: 101,Depeche Mode: 101,0,1989,120
tt0094608,The Accused,The Accused,0,1988,111
tt0094621,Agni Natchathiram,Agni Natchathiram,0,1988,146
tt0094625,Akira,Akira,0,1988,124
tt0094641,"Amanece, que no es poco","Amanece, que no es poco",0,1989,110
tt0094663,Another Woman,Another Woman,0,1988,81
tt0094675,Ariel,Ariel,0,1988,72
tt0094681,Ashik Kerib,Ashug-Karibi,0,1988,73
tt0094683,Assa,Assa,0,1987,153
tt0094716,The Beast of War,The Beast,0,1988,111
tt0094721,Beetlejuice,Beetlejuice,0,1988,92
tt0094737,Big,Big,0,1988,104
tt0094747,Bird,Bird,0,1988,161
tt0094828,Camille Claudel,Camille Claudel,0,1988,175
tt0094868,Chocolat,Chocolat,0,1988,105
tt0094898,Coming to America,Coming to America,0,1988,117
tt0094901,Compagni di scuola,Compagni di scuola,0,1988,115
tt0094947,Dangerous Liaisons,Dangerous Liaisons,0,1988,119
tt0094959,Sound and Fury,De bruit et de fureur,0,1988,95
tt0094964,Dead Ringers,Dead Ringers,0,1988,116
tt0094980,The Decline of Western Civilization Part II: The Metal Years,The Decline of Western Civilization Part II: The Metal Years,0,1988,93
tt0095016,Die Hard,Die Hard,0,1988,132
tt0095031,Dirty Rotten Scoundrels,Dirty Rotten Scoundrels,0,1988,110
tt0095037,"Distant Voices, Still Lives","Distant Voices, Still Lives",0,1988,84
tt0095082,Eight Men Out,Eight Men Out,0,1988,119
tt0095086,Eldorádó,Eldorádó,0,1988,104
tt0095111,The Escape,El-Huroob,0,1991,122
tt0095159,A Fish Called Wanda,A Fish Called Wanda,0,1988,108
tt0095244,Zerograd,Gorod Zero,0,1988,103
tt0095250,The Big Blue,Le grand bleu,0,1988,168
tt0095262,Mobile Suit Gundam: Char's Counterattack,Kidô senshi Gandamu: Gyakushû no Shâ,0,1988,124
tt0095276,Hanussen,Hanussen,0,1988,140
tt0095302,High Hopes,High Hopes,0,1988,108
tt0095305,High Tide,High Tide,0,1987,101
tt0095327,Grave of the Fireflies,Hotaru no haka,0,1988,88
tt0095341,Hôtel Terminus,Hôtel Terminus,0,1988,267
tt0095360,Imagine: John Lennon,Imagine: John Lennon,0,1988,100
tt0095403,Police Story 2,Ging chaat goo si juk jaap,0,1988,101
tt0095441,The Cold Summer of 1953,Kholodnoe leto pyatdesyat tretego,0,1988,101
tt0095452,King Size,Kingsajz,0,1988,105
tt0095467,A Short Film About Love,Krótki film o milosci,0,1988,87
tt0095468,A Short Film About Killing,Krótki film o zabijaniu,0,1988,84
tt0095475,Damnation,Kárhozat,0,1988,120
tt0095489,The Land Before Time,The Land Before Time,0,1988,69
tt0095497,The Last Temptation of Christ,The Last Temptation of Christ,0,1988,164
tt0095512,Legend of the Galactic Heroes: My Conquest is the Sea of Stars,Ginga eiyû densetsu: Waga yuku wa hoshi no taikai,0,1988,60
tt0095513,The Legend of the Holy Drinker,La leggenda del santo bevitore,0,1988,128
tt0095515,Let's Get Lost,Let's Get Lost,0,1988,120
tt0095530,Little Dorrit,Little Dorrit,0,1987,357
tt0095606,The Music Teacher,Le maître de musique,0,1988,95
tt0095631,Midnight Run,Midnight Run,0,1988,126
tt0095647,Mississippi Burning,Mississippi Burning,0,1988,128
tt0095657,The Moromete Family,Morometii,0,1987,142
tt0095675,Women on the Verge of a Nervous Breakdown,"Mujeres al borde de un ataque de ""nervios""",0,1988,88
tt0095705,The Naked Gun: From the Files of Police Squad!,The Naked Gun: From the Files of Police Squad!,0,1988,85
tt0095715,Alice,Neco z Alenky,0,1988,86
tt0095765,Cinema Paradiso,Nuovo Cinema Paradiso,0,1988,174
tt0095800,The Bear,L'ours,0,1988,96
tt0095801,Bagdad Cafe,Out of Rosenheim,0,1987,95
tt0095895,Powaqqatsi,Powaqqatsi,0,1988,99
tt0095936,Qayamat Se Qayamat Tak,Qayamat Se Qayamat Tak,0,1988,162
tt0095953,Rain Man,Rain Man,0,1988,133
tt0096018,Running on Empty,Running on Empty,0,1988,116
tt0096028,Salaam Bombay!,Salaam Bombay!,0,1988,113
tt0096160,Splendor,Splendor,0,1989,115
tt0096163,The Vanishing,Spoorloos,0,1988,107
tt0096189,A Summer Story,A Summer Story,0,1988,95
tt0096219,Talk Radio,Talk Radio,0,1988,110
tt0096256,They Live,They Live,0,1988,94
tt0096257,The Thin Blue Line,The Thin Blue Line,0,1988,101
tt0096283,My Neighbor Totoro,Tonari no Totoro,0,1988,86
tt0096288,Landscape in the Mist,Topio stin omihli,0,1988,127
tt0096289,Torch Song Trilogy,Torch Song Trilogy,0,1988,120
tt0096328,U2: Rattle and Hum,U2: Rattle and Hum,0,1988,99
tt0096329,Ubit drakona,Ubit drakona,0,1988,123
tt0096332,The Unbearable Lightness of Being,The Unbearable Lightness of Being,0,1988,171
tt0096336,Story of Women,Une affaire de femmes,0,1988,108
tt0096403,Time of Violence,Vreme na nasilie,0,1988,288
tt0096438,Who Framed Roger Rabbit,Who Framed Roger Rabbit,0,1988,104
tt0096446,Willow,Willow,0,1988,126
tt0096740,300 Miles to Heaven,300 mil do nieba,0,1989,105
tt0096754,The Abyss,The Abyss,0,1989,140
tt0096764,The Adventures of Baron Munchausen,The Adventures of Baron Munchausen,0,1988,126
tt0096827,Apoorva Sagodharargal,Apoorva Sagodharargal,0,1989,157
tt0096874,Back to the Future Part II,Back to the Future Part II,0,1989,108
tt0096894,"Bashu, the Little Stranger","Bashu, gharibeye koochak",0,1989,120
tt0096895,Batman,Batman,0,1989,126
tt0096908,A City of Sadness,Bei qing cheng shi,0,1989,157
tt0096966,The Battle of Kosovo,Boj na Kosovu,0,1989,117
tt0096969,Born on the Fourth of July,Born on the Fourth of July,0,1989,145
tt0097027,Casualties of War,Casualties of War,0,1989,113
tt0097051,What Time Is It?,Che ora è,0,1989,97
tt0097099,Common Threads: Stories from the Quilt,Common Threads: Stories from the Quilt,0,1989,79
tt0097106,A Tale of Springtime,Conte de printemps,0,1990,108
tt0097108,"The Cook, the Thief, His Wife & Her Lover","The Cook, the Thief, His Wife & Her Lover",0,1989,124
tt0097123,Crimes and Misdemeanors,Crimes and Misdemeanors,0,1989,104
tt0097165,Dead Poets Society,Dead Poets Society,0,1989,128
tt0097195,Why Has Bodhi-Dharma Left for the East?,Dharmaga tongjoguro kan kkadalgun,0,1989,137
tt0097202,The Killer,Dip huet seung hung,0,1989,111
tt0097216,Do the Right Thing,Do the Right Thing,0,1989,120
tt0097223,Time of the Gypsies,Dom za vesanje,0,1988,142
tt0097239,Driving Miss Daisy,Driving Miss Daisy,0,1989,99
tt0097240,Drugstore Cowboy,Drugstore Cowboy,0,1989,101
tt0097244,God of Gamblers,Do san,0,1989,126
tt0097253,Deja vu,Deja vu,0,1990,108
tt0097351,Field of Dreams,Field of Dreams,0,1989,107
tt0097372,For All Mankind,For All Mankind,0,1989,80
tt0097409,An Enemy of the People,Ganashatru,0,1989,99
tt0097416,Kaadhalan,Kaadhalan,0,1994,168
tt0097437,Geethanjali,Geethanjali,0,1989,150
tt0097441,Glory,Glory,0,1989,122
tt0097493,Heathers,Heathers,0,1988,103
tt0097499,Henry V,Henry V,0,1989,137
tt0097539,In the Line of Duty IV,Wong ga si je IV: Jik gik jing yan,0,1989,94
tt0097576,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade,0,1989,127
tt0097635,Jesus of Montreal,Jésus de Montréal,0,1989,120
tt0097694,Black Rain,Kuroi ame,0,1989,123
tt0097722,Lean on Me,Lean on Me,0,1989,108
tt0097727,A legényanya,A legényanya,0,1989,80
tt0097733,Lethal Weapon 2,Lethal Weapon 2,0,1989,114
tt0097757,The Little Mermaid,The Little Mermaid,0,1989,83
tt0097814,Kiki's Delivery Service,Majo no takkyûbin,0,1989,103
tt0097815,Major League,Major League,0,1989,107
tt0097841,Marrakech Express,Marrakech Express,0,1989,110
tt0097843,Homework,Mashgh-e Shab,0,1989,86
tt0097851,Mathilukal,Mathilukal,0,1990,120
tt0097870,Forever Mary,Mery per sempre,0,1989,102
tt0097884,May Fools,Milou en mai,0,1990,107
tt0097904,Monsieur Hire,Monsieur Hire,0,1989,81
tt0097937,My Left Foot,My Left Foot: The Story of Christy Brown,0,1989,103
tt0097940,Mystery Train,Mystery Train,0,1989,110
tt0097958,National Lampoon's Christmas Vacation,National Lampoon's Christmas Vacation,0,1989,97
tt0098055,Red Wood Pigeon,Palombella rossa,0,1989,89
tt0098067,Parenthood,Parenthood,0,1989,124
tt0098112,Powwow Highway,Powwow Highway,0,1988,91
tt0098155,Pedicab Driver,Qun long xi feng,0,1989,95
tt0098175,Recollections of the Yellow House,Recordações da Casa Amarela,0,1989,122
tt0098189,The Journey to Melonia,Resan till Melonia,0,1989,104
tt0098213,Roger & Me,Roger & Me,0,1989,91
tt0098214,Red Dawn,Rojo amanecer,0,1990,96
tt0098219,Romero,Romero,0,1989,102
tt0098238,The French Revolution,La révolution française,0,1989,335
tt0098252,Blood,O Sangue,0,1989,95
tt0098253,Santa Sangre,Santa Sangre,0,1989,123
tt0098258,Say Anything,Say Anything...,0,1989,100
tt0098319,Shirley Valentine,Shirley Valentine,0,1989,108
tt0098327,The Seventh Continent,Der siebente Kontinent,0,1989,108
tt0098360,Violent Cop,"Sono otoko, kyôbô ni tsuki",0,1989,103
tt0098384,Steel Magnolias,Steel Magnolias,0,1989,117
tt0098437,The Winter War,Talvisota,0,1989,199
tt0098465,"Thelonious Monk: Straight, No Chaser","Thelonious Monk: Straight, No Chaser",0,1988,90
tt0098532,The Match Factory Girl,Tulitikkutehtaan tyttö,0,1990,69
tt0098554,Uncle Buck,Uncle Buck,0,1989,100
tt0098559,The Architecture of Doom,Undergångens arkitektur,0,1989,119
tt0098573,Don't Let Them Shoot the Kite,Uçurtmayi Vurmasinlar,0,1989,90
tt0098596,Life and Nothing But,La vie et rien d'autre,0,1989,135
tt0098598,Willy the Sparrow,"Vili, a veréb",0,1989,76
tt0098635,When Harry Met Sally...,When Harry Met Sally...,0,1989,95
tt0098694,All About Ah-Long,Ah Long dik goo si,0,1989,95
tt0098724,"Sex, Lies, and Videotape","Sex, Lies, and Videotape",0,1989,100
tt0098999,Agneepath,Agneepath,0,1990,174
tt0099028,American Dream,American Dream,0,1990,98
tt0099040,An Angel at My Table,An Angel at My Table,0,1990,158
tt0099043,Anjali,Anjali,0,1990,150
tt0099073,Avalon,Avalon,0,1990,128
tt0099077,Awakenings,Awakenings,0,1990,121
tt0099088,Back to the Future Part III,Back to the Future Part III,0,1990,118
tt0099172,Braca po materi,Braca po materi,0,1988,105
tt0099266,My Mother's Castle,Le château de ma mère,0,1990,98
tt0099334,Cyrano de Bergerac,Cyrano de Bergerac,0,1990,137
tt0099348,Dances with Wolves,Dances with Wolves,0,1990,181
tt0099423,Die Hard 2,Die Hard 2,0,1990,124
tt0099426,Bullet in the Head,Dip huet gai tau,0,1990,136
tt0099487,Edward Scissorhands,Edward Scissorhands,0,1990,105
tt0099492,The Tenants,Ejareh-Nesheenha,0,1987,109
tt0099558,Armour of God 2: Operation Condor,Fei ying gai wak,0,1991,80
tt0099566,The Field,The Field,0,1990,107
tt0099652,Ghayal,Ghayal,0,1990,163
tt0099653,Ghost,Ghost,0,1990,126
tt0099669,My Father's Glory,La gloire de mon père,0,1990,105
tt0099674,The Godfather Part III,The Godfather Part III,0,1990,162
tt0099685,Goodfellas,GoodFellas,0,1990,145
tt0099729,Hamoun,Hamoun,0,1990,120
tt0099776,Europa Europa,Europa Europa,0,1990,112
tt0099785,Home Alone,Home Alone,0,1990,103
tt0099810,The Hunt for Red October,The Hunt for Red October,0,1990,135
tt0099818,I Hired a Contract Killer,I Hired a Contract Killer,0,1990,79
tt0099871,Jacob's Ladder,Jacob's Ladder,0,1990,113
tt0099902,Ju Dou,Ju Dou,0,1990,95
tt0099949,Korczak,Korczak,0,1990,118
tt0100024,Life Is Sweet,Life Is Sweet,0,1990,103
tt0100046,The Long Walk Home,The Long Walk Home,0,1990,97
tt0100049,Longtime Companion,Longtime Companion,0,1989,96
tt0100095,Maine Pyar Kiya,Maine Pyar Kiya,0,1989,192
tt0100112,The Hairdresser's Husband,Le mari de la coiffeuse,0,1990,82
tt0100142,Metropolitan,Metropolitan,0,1989,98
tt0100150,Miller's Crossing,Miller's Crossing,0,1990,115
tt0100151,Mindwalk,Mindwalk,0,1990,112
tt0100157,Misery,Misery,0,1990,107
tt0100196,Mountains of the Moon,Mountains of the Moon,0,1990,136
tt0100211,Music Box,Music Box,0,1989,124
tt0100234,Close-Up,Nema-ye nazdik,0,1990,98
tt0100263,La Femme Nikita,Nikita,0,1990,117
tt0100269,"No, or the Vain Glory of Command","'Non', ou A Vã Glória de Mandar",0,1990,110
tt0100332,Paris Is Burning,Paris Is Burning,0,1990,78
tt0100337,Pasport,Pasport,0,1990,103
tt0100389,Open Doors,Porte aperte,0,1990,108
tt0100405,Pretty Woman,Pretty Woman,0,1990,119
tt0100436,Pump Up the Volume,Pump Up the Volume,0,1990,102
tt0100470,Journey of Hope,Reise der Hoffnung,0,1990,105
tt0100486,Reversal of Fortune,Reversal of Fortune,0,1990,111
tt0100519,Rosencrantz & Guildenstern Are Dead,Rosencrantz & Guildenstern Are Dead,0,1990,117
tt0100557,The Nasty Girl,Das schreckliche Mädchen,0,1990,92
tt0100681,Everybody's Fine,Stanno tutti bene,0,1990,118
tt0100685,State of Grace,State of Grace,0,1990,134
tt0100732,Twilight,Szürkület,0,1990,105
tt0100747,Auntie Danielle,Tatie Danielle,0,1990,110
tt0100757,Taxi Blues,Taksi-blyuz,0,1990,110
tt0100777,A Moment of Romance,Tin joek yau ching,0,1990,92
tt0100791,To Sleep with Anger,To Sleep with Anger,0,1990,102
tt0100802,Total Recall,Total Recall,0,1990,113
tt0100814,Tremors,Tremors,0,1990,96
tt0100842,The Unbelievable Truth,The Unbelievable Truth,0,1989,90
tt0100935,Wild at Heart,Wild at Heart,0,1990,125
tt0100998,Dreams,Yume,0,1990,119
tt0101025,"Oh, Carmela!","¡Ay, Carmela!",0,1990,102
tt0101252,29th Street,29th Street,0,1991,101
tt0101258,Days of Being Wild,Ah fei jing juen,0,1990,94
tt0101279,The Stranger,Agantuk,0,1991,97
tt0101318,The Lovers on the Bridge,Les amants du Pont-Neuf,0,1991,125
tt0101410,Barton Fink,Barton Fink,0,1991,116
tt0101414,Beauty and the Beast,Beauty and the Beast,0,1991,84
tt0101428,La belle noiseuse,La belle noiseuse,0,1991,238
tt0101465,Black Robe,Black Robe,0,1991,101
tt0101507,Boyz n the Hood,Boyz n the Hood,0,1991,112
tt0101526,Children of Nature,Börn náttúrunnar,0,1991,82
tt0101540,Cape Fear,Cape Fear,0,1991,128
tt0101588,City of Hope,City of Hope,0,1991,129
tt0101605,The Commitments,The Commitments,0,1991,118
tt0101632,Csapd le csacsi!,Csapd le csacsi!,0,1991,80
tt0101640,Raise the Red Lantern,Da hong denglong gaogao gua,0,1991,125
tt0101649,Thalapathi,Thalapathi,0,1991,157
tt0101698,Defending Your Life,Defending Your Life,0,1991,112
tt0101700,Delicatessen,Delicatessen,0,1991,99
tt0101733,Dil Hai Ki Manta Nahin,Dil Hai Ki Manta Nahin,0,1991,154
tt0101748,Dogfight,Dogfight,0,1991,94
tt0101761,The Doors,The Doors,0,1991,140
tt0101765,The Double Life of Véronique,La double vie de Véronique,0,1991,98
tt0101811,Enchanted April,Enchanted April,0,1991,95
tt0101829,Europa,Europa,0,1991,108
tt0101889,The Fisher King,The Fisher King,0,1991,137
tt0101891,The Five Heartbeats,The Five Heartbeats,0,1991,121
tt0101898,Flirting,Flirting,0,1991,99
tt0101921,Fried Green Tomatoes,Fried Green Tomatoes,0,1991,130
tt0101985,A Brighter Summer Day,Guling jie shaonian sharen shijian,0,1991,237
tt0101991,Rhapsody in August,Hachigatsu no rapusodî,0,1991,98
tt0101995,Hamis a baba,Hamis a baba,0,1991,82
tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,Hearts of Darkness: A Filmmaker's Apocalypse,0,1991,96
tt0102138,JFK,JFK,0,1991,189
tt0102141,Jacquot of Nantes,Jacquot de Nantes,0,1991,118
tt0102164,Johnny Stecchino,Johnny Stecchino,0,1991,102
tt0102223,Kit Kat,El-Kit Kat,0,1991,129
tt0102258,Lamhe,Lamhe,0,1991,187
tt0102288,Let Him Have It,Let Him Have It,0,1991,115
tt0102369,Mother,Madar,0,1990,108
tt0102388,The Man in the Moon,The Man in the Moon,0,1991,99
tt0102421,Mother,Mayrig,0,1991,157
tt0102426,Mediterraneo,Mediterraneo,0,1991,96
tt0102439,The Suspended Step of the Stork,To meteoro vima tou pelargou,0,1991,143
tt0102443,A Midnight Clear,A Midnight Clear,0,1992,108
tt0102516,The Promised Heaven,Nebesa obetovannye,0,1991,125
tt0102536,Night on Earth,Night on Earth,0,1991,129
tt0102571,The Elementary School,Obecná skola,0,1991,100
tt0102583,"Olivier, Olivier","Olivier, Olivier",0,1992,110
tt0102587,Only Yesterday,Omohide poro poro,0,1991,119
tt0102592,One False Move,One False Move,0,1991,105
tt0102619,The Ox,Oxen,0,1991,92
tt0102629,"Attention, Papa Arrives!",Pappa ante Portas,0,1991,89
tt0102636,Parinda,Parinda,0,1989,154
tt0102685,Point Break,Point Break,0,1991,122
tt0102701,Prahaar: The Final Attack,Prahaar: The Final Attack,0,1991,151
tt0102721,Proof,Proof,0,1991,86
tt0102815,Controlled Conversations,Rozmowy kontrolowane,0,1991,93
tt0102816,Center Stage,Ruan Lingyu,0,1991,126
tt0102825,Saajan,Saajan,0,1991,193
tt0102926,The Silence of the Lambs,The Silence of the Lambs,0,1991,118
tt0102975,Star Trek VI: The Undiscovered Country,Star Trek VI: The Undiscovered Country,0,1991,110
tt0102993,Strangers in Good Company,Strangers in Good Company,0,1990,101
tt0103010,Surviving Desire,Surviving Desire,0,1992,53
tt0103045,Fight Back to School,To hok wai lung,0,1991,100
tt0103064,Terminator 2: Judgment Day,Terminator 2: Judgment Day,0,1991,137
tt0103074,Thelma & Louise,Thelma & Louise,0,1991,130
tt0103099,Tongues Untied,Tongues Untied,0,1989,55
tt0103105,Toto the Hero,Toto le héros,0,1991,91
tt0103110,Tous les matins du monde,Tous les matins du monde,0,1991,115
tt0103129,Truly Madly Deeply,Truly Madly Deeply,0,1990,106
tt0103130,Trust,Trust,0,1990,107
tt0103150,Escape from the 'Liberty' Cinema,Ucieczka z kina 'Wolnosc',0,1990,92
tt0103176,Close to Eden,Urga,0,1991,119
tt0103186,Cows,Vacas,0,1992,96
tt0103190,Van Gogh,Van Gogh,0,1991,158
tt0103203,The Voyage of Captain Fracassa,Il viaggio di Capitan Fracassa,0,1990,132
tt0103262,Wild Hearts Can't Be Broken,Wild Hearts Can't Be Broken,0,1991,88
tt0103285,Once Upon a Time in China,Wong Fei-Hung,0,1991,134
tt0103295,Swordsman II,Siu ngo gong woo: Dung Fong Bat Bai,0,1992,112
tt0103337,Zombie and the Ghost Train,Zombie ja Kummitusjuna,0,1991,88
tt0103595,1991: The Year Punk Broke,1991: The Year Punk Broke,0,1992,99
tt0103639,Aladdin,Aladdin,0,1992,90
tt0103671,American Me,American Me,0,1992,125
tt0103704,A Scene at the Sea,"Ano natsu, ichiban shizukana umi",0,1991,101
tt0103767,Baraka,Baraka,0,1992,96
tt0103772,Basic Instinct,Basic Instinct,0,1992,127
tt0103776,Batman Returns,Batman Returns,0,1992,126
tt0103791,Belle Epoque,Belle Epoque,0,1992,109
tt0103793,Benny's Video,Benny's Video,0,1992,110
tt0103873,Dead Alive,Braindead,0,1992,104
tt0103874,Dracula,Bram Stoker's Dracula,0,1992,128
tt0103882,A Brief History of Time,A Brief History of Time,0,1991,80
tt0103888,Brother's Keeper,Brother's Keeper,0,1992,104
tt0103905,Man Bites Dog,C'est arrivé près de chez vous,0,1992,95
tt0103935,Rebels of the Neon God,Qingshaonian Nuozha,0,1992,106
tt0103939,Chaplin,Chaplin,0,1992,143
tt0103969,The Oak,Balanta,0,1992,105
tt0103994,Like Water for Chocolate,Como agua para chocolate,0,1992,105
tt0104008,A Tale of Winter,Conte d'hiver,0,1992,114
tt0104028,The Black Bomber,Crni bombarder,0,1992,116
tt0104036,The Crying Game,The Crying Game,0,1992,112
tt0104046,Daens,Daens,0,1992,138
tt0104257,A Few Good Men,A Few Good Men,0,1992,138
tt0104348,Glengarry Glen Ross,Glengarry Glen Ross,0,1992,100
tt0104350,The Best Intentions,Den goda viljan,0,1992,182
tt0104454,Howards End,Howards End,0,1992,142
tt0104466,Husbands and Wives,Husbands and Wives,0,1992,108
tt0104467,Hyenas,Hyènes,0,1992,110
tt0104503,In the Soup,In the Soup,0,1992,96
tt0104504,Incident at Oglala,Incident at Oglala,0,1992,89
tt0104553,"All's Well, Ends Well",Ga yau hei si,0,1992,100
tt0104561,Jo Jeeta Wohi Sikandar,Jo Jeeta Wohi Sikandar,0,1992,174
tt0104602,Kein Pardon,Kein Pardon,0,1993,97
tt0104604,"Ranma ½: The Movie 2, Nihao My Concubine",Ranma ½: Kessen Tôgenkyô! Hanayome o torimodose!!,0,1992,60
tt0104605,Khiladi,Khiladi,0,1992,157
tt0104652,Porco Rosso,Kurenai no buta,0,1992,94
tt0104658,L.627,L.627,0,1992,145
tt0104662,The Dark Side of the Heart,El lado oscuro del corazón,0,1992,127
tt0104663,The Stolen Children,Il ladro di bambini,0,1992,114
tt0104684,Hard Boiled,Lat sau san taam,0,1992,128
tt0104691,The Last of the Mohicans,The Last of the Mohicans,0,1992,112
tt0104694,A League of Their Own,A League of Their Own,0,1992,128
tt0104753,The Long Day Closes,The Long Day Closes,0,1992,85
tt0104756,Lorenzo's Oil,Lorenzo's Oil,0,1992,129
tt0104770,Royal Tramp,Luk ding gei,0,1992,110
tt0104774,A Place in the World,Un lugar en el mundo,0,1992,120
tt0104779,Bitter Moon,Bitter Moon,0,1992,139
tt0104782,Leolo,Léolo,0,1992,107
tt0104797,Malcolm X,Malcolm X,0,1992,202
tt0104810,Manufacturing Consent: Noam Chomsky and the Media,Manufacturing Consent: Noam Chomsky and the Media,0,1992,167
tt0104860,We Are Not Angels,Mi nismo andjeli,0,1992,98
tt0104874,Minbo,Minbô no onna,0,1992,123
tt0104919,Travellers,Mosaferan,0,1992,90
tt0104940,The Muppet Christmas Carol,The Muppet Christmas Carol,0,1992,85
tt0104952,My Cousin Vinny,My Cousin Vinny,0,1992,120
tt0104974,"Once Upon a Time, Cinema","Nassereddin Shah, Actor-e Cinema",0,1992,92
tt0105017,Noises Off...,Noises Off...,0,1992,101
tt0105019,The Northerners,De noorderlingen,0,1992,108
tt0105046,Of Mice and Men,Of Mice and Men,0,1992,115
tt0105089,The Panama Deception,The Panama Deception,0,1992,91
tt0105097,"Dearest Relatives, Poisonous Relations",Parenti serpenti,0,1992,105
tt0105107,Passion Fish,Passion Fish,0,1992,135
